submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,can_children_observe_deterioration_of_basic_services_of_school,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
6.70709E+15,2021/3/14,Female,26 to 35 years old,City center or metropolitan area,Prefer not to answer,University or college degree completed,"I work full-time, either as an employee or self-employed",Distrito Federal,0,1,1,1,1,1,No,There are not enough,0,0,1,0,0,0,0,0,0,0
6.65098E+15,2021/4/2,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some secondary school / high school,"I work part-time, either as an employee or self-employed",Distrito Federal,0,1,0,0,1,0,No,There are not enough,1,1,1,1,1,0,0,0,1,0
5.21572E+15,2021/3/13,Female,26 to 35 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,I am unemployed,Distrito Federal,0,1,1,1,0,1,No,There are not enough,1,0,1,1,1,0,0,0,0,0
6.73514E+15,2021/4/5,Female,18 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),I am a student and I work part-time,Distrito Federal,1,0,0,0,0,0,2 days,There are not enough,0,0,0,1,0,1,1,0,1,0
6.14538E+15,2021/3/14,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Distrito Federal,0,1,0,0,0,1,No,There are not enough,1,0,0,0,0,0,0,1,0,0
4.96186E+15,2021/3/14,Male,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Zulia,0,1,0,0,0,1,No,There are not enough,1,1,1,0,0,1,1,1,0,0
6.48589E+15,2021/3/25,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Some secondary school / high school,"I work part-time, either as an employee or self-employed",Zulia,0,1,1,1,0,1,No,There are not enough,0,1,1,0,0,1,0,0,1,0
5.59374E+15,2021/3/13,Male,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Zulia,1,1,0,0,0,1,No,There are not enough,1,1,1,0,1,1,1,1,0,0
5.0038E+15,2021/3/17,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Some university or college,I am a student and I work part-time,Zulia,0,1,0,0,0,1,No,There are not enough,1,1,1,0,0,1,1,1,0,0
6.42329E+15,2021/3/15,Male,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Zulia,1,0,0,0,0,0,No,There are not enough,0,0,0,1,0,0,0,0,0,0
6.56645E+15,2021/4/4,Female,18 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Zulia,1,1,0,0,0,1,No,There are not enough,1,1,1,1,1,1,1,1,1,1
5.21167E+15,2021/3/14,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Zulia,0,1,0,0,0,0,No,There are not enough,0,1,1,1,1,1,0,1,0,0
4.79234E+15,2021/3/23,Male,26 to 35 years old,Rural,I cannot afford enough food for my family,Some technical education (e.g polytechnic school),"I do housework, fulfilling domestic tasks, looking after children",Carabobo,0,1,1,0,0,1,No,There are not enough,1,1,1,1,1,1,0,0,0,1
6.59927E+15,2021/3/15,Male,26 to 35 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Sucre,0,1,1,0,0,0,No,There are not enough,1,0,1,1,1,0,0,0,0,0
4.90615E+15,2021/3/28,Female,18 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Some university or college,None of the above,Sucre,1,1,1,1,0,1,2 days,There are not enough,1,1,1,0,0,1,1,0,0,0
4.50657E+15,2021/3/19,Male,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",University or college degree completed,"I work part-time, either as an employee or self-employed",Portuguesa,0,1,0,0,0,1,No,There are not enough,1,1,1,0,0,1,1,1,1,0
5.34978E+15,2021/3/19,Male,18 to 25 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Portuguesa,1,1,0,0,0,1,No,There are not enough,1,0,1,1,1,1,1,1,1,1
6.05888E+15,2021/3/23,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Portuguesa,1,1,1,1,1,1,No,There are not enough,0,1,0,0,0,0,1,1,1,1
6.34104E+15,2021/3/15,Male,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work part-time, either as an employee or self-employed",Portuguesa,0,0,0,0,0,1,No,There are not enough,1,0,1,1,1,1,0,1,0,1
4.81053E+15,2021/3/28,Male,Over 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,I am retired,Portuguesa,0,1,0,0,0,1,No,There are not enough,1,1,1,1,0,1,1,1,0,0
6.56549E+15,2021/3/27,Male,18 to 25 years old,Rural,"I can afford food and regular expenses, but nothing else",Some secondary school / high school,I am a student,Nueva Esparta,0,1,0,0,0,0,No,There are not enough,1,0,0,1,1,0,0,1,0,0
6.61647E+15,2021/3/29,Male,Over 45 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Some technical education (e.g polytechnic school),I am retired,Nueva Esparta,0,0,0,0,0,1,No,There are not enough,1,0,1,0,0,1,0,0,0,1
5.14691E+15,2021/3/14,Male,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Nueva Esparta,0,1,0,0,0,1,No,There are not enough,0,0,1,1,1,1,0,0,0,0
4.68297E+15,2021/3/27,Male,26 to 35 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Monagas,1,1,0,0,0,1,No,There are not enough,1,0,1,1,0,0,0,0,1,1
5.22551E+15,2021/3/13,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",Anzoátegui,1,1,0,0,1,1,No,There are not enough,1,0,1,0,1,1,0,0,0,1
5.24682E+15,2021/9/27,Female,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",Post-graduate education,"I work part-time, either as an employee or self-employed",Aragua,0,0,0,0,0,1,No,There are not enough,1,0,1,0,1,1,1,1,0,1
5.88297E+15,2021/3/15,Male,36 to 45 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Aragua,0,0,0,0,0,1,No,There are not enough,1,1,1,0,0,1,0,1,0,1
4.79691E+15,2021/9/27,Female,18 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,None of the above,Aragua,0,1,1,0,0,1,No,There are not enough,1,0,1,1,1,1,0,1,0,0
6.46395E+15,2021/3/13,Male,Under 18,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Aragua,0,0,0,0,0,1,Every day,There are not enough,1,1,1,1,0,1,0,0,1,1
5.7308E+15,2021/3/13,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,I am unemployed,Aragua,0,0,0,0,0,1,No,There are not enough,1,1,1,0,0,0,0,1,0,0
5.94926E+15,2021/3/14,Male,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,I am unemployed,Zulia,0,0,0,0,1,1,No,There are not enough,1,1,1,0,0,1,0,1,0,0
4.77177E+15,2021/3/13,Male,18 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Zulia,0,0,0,0,0,1,No,There are not enough,0,0,1,1,1,0,0,0,0,0
6.46219E+15,2021/3/28,Male,Over 45 years old,City center or metropolitan area,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Zulia,1,1,0,0,0,1,No,There are not enough,1,0,1,1,1,1,1,1,0,1
5.36129E+15,2021/3/31,Male,18 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am unemployed,Zulia,0,1,0,0,0,1,No,There are not enough,1,1,1,1,1,1,1,1,1,1
5.20071E+15,2021/3/13,Female,36 to 45 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",Post-graduate education,"I work full-time, either as an employee or self-employed",Zulia,1,1,0,0,0,1,No,There are not enough,1,1,1,0,0,1,1,1,0,1
6.49897E+15,2021/4/29,Male,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,I am retired,Zulia,0,1,1,0,0,1,No,There are not enough,1,1,1,0,0,0,1,1,1,1
5.79384E+15,2021/3/27,Male,26 to 35 years old,Rural,I cannot afford enough food for my family,Some secondary school / high school,"I work part-time, either as an employee or self-employed",Zulia,1,1,1,1,0,1,No,There are not enough,1,1,1,0,0,0,1,1,1,1
5.73491E+15,2021/3/30,Female,18 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",Zulia,0,0,0,0,0,0,No,There are not enough,1,1,1,1,1,0,1,0,0,0
6.50254E+15,2021/3/17,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Post-graduate education,"I work part-time, either as an employee or self-employed",Zulia,0,0,0,0,0,1,No,There are not enough,0,0,0,1,1,0,0,0,0,0
6.01292E+15,2021/3/16,Female,36 to 45 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am unemployed,Anzoátegui,0,0,1,1,0,1,No,There are not enough,1,0,1,0,1,0,0,0,0,0
6.0126E+15,2021/3/17,Male,18 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Anzoátegui,0,1,0,0,0,1,No,There are not enough,0,0,0,0,0,0,0,0,0,0
6.30821E+15,2021/3/30,Female,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Post-graduate education,"I do housework, fulfilling domestic tasks, looking after children",Anzoátegui,0,0,0,0,0,1,No,There are not enough,1,0,1,0,0,0,0,1,0,0
4.63316E+15,2021/3/16,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,0,0,0,0,0,1,2 days,There are not enough,0,0,0,0,0,0,0,0,0,1
5.59625E+15,2021/3/14,Male,18 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,0,1,0,0,1,2 days,There are not enough,0,0,1,1,0,0,0,1,0,1
6.20746E+15,2021/4/2,Female,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Anzoátegui,0,1,0,0,0,1,No,There are not enough,1,0,0,0,0,0,0,1,0,0
6.07031E+15,2021/3/13,Female,26 to 35 years old,Rural,I cannot afford enough food for my family,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Anzoátegui,1,0,0,0,0,0,No,There are not enough,0,0,0,0,0,0,1,1,0,0
4.77473E+15,2021/3/13,Male,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,0,0,0,0,1,No,There are not enough,1,0,1,0,0,1,0,1,1,1
5.81666E+15,2021/3/13,Female,18 to 25 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some university or college,"I work full-time, either as an employee or self-employed",Anzoátegui,1,0,0,0,0,0,No,There are not enough,0,0,0,0,0,0,0,0,0,0
6.03501E+15,2021/3/22,Female,Over 45 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,0,0,0,0,0,No,There are not enough,1,0,0,0,1,0,0,1,0,0
5.19028E+15,2021/3/13,Male,36 to 45 years old,Suburban/Peri-urban,Prefer not to answer,Secondary school/ high school completed,None of the above,Anzoátegui,0,0,0,0,1,1,No,There are not enough,1,0,0,1,1,1,0,0,1,0
6.33622E+15,2021/3/26,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,1,0,0,0,1,No,There are not enough,1,1,1,1,1,0,0,1,1,1
4.72944E+15,2021/3/26,Male,18 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Technical school diploma or degree completed,I am a student and I work part-time,Anzoátegui,0,1,0,1,0,1,No,There are not enough,1,1,1,0,1,1,1,1,1,1
6.39307E+15,2021/3/13,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Anzoátegui,1,1,0,0,1,1,No,There are not enough,1,1,1,0,0,0,1,1,0,1
4.83296E+15,2021/4/3,Male,Over 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Anzoátegui,1,0,1,0,0,1,No,There are not enough,1,0,1,0,0,0,0,0,0,0
5.32334E+15,2021/5/14,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,I am unemployed,Anzoátegui,1,1,0,0,0,1,No,There are not enough,0,0,1,1,1,0,0,1,1,0
5.28319E+15,2021/3/13,Male,36 to 45 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",University or college degree completed,"I work full-time, either as an employee or self-employed",Anzoátegui,0,1,1,1,0,1,No,There are not enough,1,1,1,0,0,1,0,1,0,0
6.13841E+15,2021/3/15,Male,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, but I don’t have savings",University or college degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,1,1,0,0,1,0,No,There are not enough,1,0,0,1,1,1,1,1,0,1
6.47126E+15,2021/4/3,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,0,1,1,0,0,1,No,There are not enough,1,0,1,0,0,1,0,1,0,1
